Fecha,Edad,Susceptibles
2022-05-17,20-29,1534362.0
2022-05-18,20-29,1533681.0
2022-05-19,20-29,1532994.0
2022-05-20,20-29,1532307.0
2022-05-21,20-29,1531721.0
2022-05-22,20-29,1531151.0
2022-05-23,20-29,1530385.0
2022-05-24,20-29,1529560.0
2022-05-25,20-29,1528672.0
2022-05-26,20-29,1527720.0
2022-05-27,20-29,1526772.0
2022-05-28,20-29,1525882.0
2022-05-29,20-29,1524986.0
2022-05-30,20-29,1523916.0
2022-05-31,20-29,1522762.0
2022-06-01,20-29,1521532.0
2022-06-02,20-29,1520287.0
2022-06-03,20-29,1519087.0
2022-06-04,20-29,1518023.0
2022-06-05,20-29,1516988.0
2022-06-06,20-29,1515712.0
2022-06-07,20-29,1514323.0
2022-06-08,20-29,1512792.0
2022-06-09,20-29,1511187.0
2022-06-10,20-29,1509599.0
2022-06-11,20-29,1508088.0
2022-06-12,20-29,1506584.0
2022-06-13,20-29,1504914.0
2022-06-14,20-29,1503182.0
2022-06-15,20-29,1501393.0
2022-06-16,20-29,1499559.0
2022-06-17,20-29,1497724.0
2022-06-18,20-29,1495937.0
2022-06-19,20-29,1494132.0
2022-06-20,20-29,1492085.0
2022-06-21,20-29,1489920.0
2022-06-22,20-29,1487628.0
2022-06-23,20-29,1485299.0
2022-06-24,20-29,1483014.0
2022-06-25,20-29,1480846.0
2022-06-26,20-29,1478730.0
2022-06-27,20-29,1476502.0
2022-06-28,20-29,1474250.0
2022-06-29,20-29,1471980.0
2022-06-30,20-29,1469724.0
2022-07-01,20-29,1467557.0
2022-07-02,20-29,1465517.0
2022-07-03,20-29,1463557.0
2022-07-04,20-29,1461589.0
2022-07-05,20-29,1459807.0
2022-07-06,20-29,1458003.0
2022-07-07,20-29,1456167.0
2022-07-08,20-29,1454129.0
2022-07-09,20-29,1451964.0
2022-07-10,20-29,1449656.0
2022-07-11,20-29,1447460.0
2022-07-12,20-29,1445302.0
2022-07-13,20-29,1443318.0
2022-07-14,20-29,1441385.0
2022-07-15,20-29,1439436.0
2022-07-16,20-29,1437498.0
2022-07-17,20-29,1435523.0
2022-07-18,20-29,1433414.0
2022-07-19,20-29,1431286.0
2022-07-20,20-29,1429140.0
2022-07-21,20-29,1427039.0
2022-07-22,20-29,1425052.0
2022-07-23,20-29,1423246.0
2022-07-24,20-29,1421544.0
2022-07-25,20-29,1419715.0
2022-07-26,20-29,1417847.0
2022-07-27,20-29,1415947.0
2022-07-28,20-29,1414121.0
2022-07-29,20-29,1412446.0
2022-07-30,20-29,1411005.0
2022-07-31,20-29,1409693.0
2022-08-01,20-29,1408232.0
2022-08-02,20-29,1406716.0
2022-08-03,20-29,1405103.0
2022-08-04,20-29,1403485.0
2022-08-05,20-29,1401907.0
2022-08-06,20-29,1400444.0
2022-08-07,20-29,1399025.0
2022-08-08,20-29,1397427.0
2022-08-09,20-29,1395714.0
2022-08-10,20-29,1393884.0
2022-08-11,20-29,1392054.0
2022-08-12,20-29,1390359.0
2022-08-13,20-29,1388831.0
2022-08-14,20-29,1387387.0
2022-08-15,20-29,1385704.0
2022-08-16,20-29,1383837.0
2022-08-17,20-29,1381780.0
2022-08-18,20-29,1379679.0
2022-08-19,20-29,1377703.0
2022-08-20,20-29,1375896.0
2022-08-21,20-29,1374175.0
2022-08-22,20-29,1372220.0
2022-08-23,20-29,1370073.0
2022-08-24,20-29,1367736.0
2022-08-25,20-29,1365408.0
2022-08-26,20-29,1363226.0
2022-08-27,20-29,1361235.0
2022-08-28,20-29,1359385.0
2022-08-29,20-29,1357573.0
2022-08-30,20-29,1355691.0
2022-08-31,20-29,1353845.0
2022-09-01,20-29,1352006.0
2022-09-02,20-29,1350188.0
2022-09-03,20-29,1348437.0
2022-09-04,20-29,1346720.0
2022-09-05,20-29,1345043.0
2022-09-06,20-29,1343530.0
2022-09-07,20-29,1342160.0
2022-09-08,20-29,1340847.0
2022-09-09,20-29,1339478.0
2022-09-10,20-29,1338126.0
2022-09-11,20-29,1336753.0
2022-09-12,20-29,1335355.0
2022-09-13,20-29,1334051.0
2022-09-14,20-29,1332850.0
2022-09-15,20-29,1331736.0
2022-09-16,20-29,1330709.0
2022-09-17,20-29,1329826.0
2022-09-18,20-29,1329020.0
2022-09-19,20-29,1328097.0
2022-09-20,20-29,1327127.0
2022-09-21,20-29,1326100.0
2022-09-22,20-29,1325101.0
2022-09-23,20-29,1324189.0
2022-09-24,20-29,1323419.0
2022-09-25,20-29,1322747.0
2022-09-26,20-29,1322061.0
2022-09-27,20-29,1321405.0
2022-09-28,20-29,1320798.0
2022-09-29,20-29,1320245.0
2022-09-30,20-29,1319753.0
2022-10-01,20-29,1319245.0
2022-10-02,20-29,1318716.0
2022-10-03,20-29,1318164.0
2022-10-04,20-29,1317538.0
2022-10-05,20-29,1316885.0
2022-10-06,20-29,1316228.0
2022-10-07,20-29,1315560.0
2022-10-08,20-29,1314894.0
2022-10-09,20-29,1314217.0
2022-10-10,20-29,1313528.0
2022-10-11,20-29,1312850.0
2022-10-12,20-29,1312188.0
2022-10-13,20-29,1311556.0
2022-10-14,20-29,1310934.0
2022-10-15,20-29,1310328.0
2022-10-16,20-29,1309716.0
2022-10-17,20-29,1309080.0
2022-10-18,20-29,1308442.0
2022-10-19,20-29,1307799.0
2022-10-20,20-29,1307151.0
2022-10-21,20-29,1306498.0
2022-10-22,20-29,1305836.0
2022-10-23,20-29,1305153.0
2022-10-24,20-29,1304448.0
2020-03-16,30-39,2658453.0
2020-03-17,30-39,2658453.0
2020-03-18,30-39,2658453.0
2020-03-19,30-39,2658453.0
2020-03-20,30-39,2658453.0
2020-03-21,30-39,2658453.0
2020-03-22,30-39,2658453.0
2020-03-23,30-39,2658453.0
2020-03-24,30-39,2658453.0
2020-03-25,30-39,2658453.0
2020-03-26,30-39,2658453.0
2020-03-27,30-39,2658453.0
2020-03-28,30-39,2658453.0
2020-03-29,30-39,2658452.0
2020-03-30,30-39,2658451.0
2020-03-31,30-39,2658451.0
2020-04-01,30-39,2658451.0
2020-04-02,30-39,2658451.0
2020-04-03,30-39,2658451.0
2020-04-04,30-39,2658451.0
2020-04-05,30-39,2658450.0
2020-04-06,30-39,2658450.0
2020-04-07,30-39,2658450.0
2020-04-08,30-39,2658450.0
2020-04-09,30-39,2658401.0
2020-04-10,30-39,2658358.0
2020-04-11,30-39,2658311.0
2020-04-12,30-39,2658261.0
2020-04-13,30-39,2658217.0
2020-04-14,30-39,2658157.0
2020-04-15,30-39,2658084.0
2020-04-16,30-39,2658052.0
2020-04-17,30-39,2657973.0
2020-04-18,30-39,2657905.0
2020-04-19,30-39,2657835.0
2020-04-20,30-39,2657790.0
2020-04-21,30-39,2657739.0
2020-04-22,30-39,2657585.0
2020-04-23,30-39,2657510.0
2020-04-24,30-39,2657434.0
2020-04-25,30-39,2657364.0
2020-04-26,30-39,2657299.0
2020-04-27,30-39,2657208.0
2020-04-28,30-39,2657171.0
2020-04-29,30-39,2657076.0
2020-04-30,30-39,2656973.0
2020-05-01,30-39,2656875.0
2020-05-02,30-39,2656799.0
2020-05-03,30-39,2656726.0
2020-05-04,30-39,2656672.0
2020-05-05,30-39,2656622.0
2020-05-06,30-39,2656549.0
2020-05-07,30-39,2656455.0
2020-05-08,30-39,2656386.0
2020-05-09,30-39,2656285.0
2020-05-10,30-39,2656219.0
2020-05-11,30-39,2656142.0
2020-05-12,30-39,2656034.0
2020-05-13,30-39,2655916.0
2020-05-14,30-39,2655783.0
2020-05-15,30-39,2655584.0
2020-05-16,30-39,2655334.0
2020-05-17,30-39,2655146.0
2020-05-18,30-39,2654988.0
2020-05-19,30-39,2654800.0
2020-05-20,30-39,2654575.0
2020-05-21,30-39,2654308.0
2020-05-22,30-39,2654039.0
2020-05-23,30-39,2653814.0
2020-05-24,30-39,2653619.0
2020-05-25,30-39,2653360.0
2020-05-26,30-39,2653014.0
2020-05-27,30-39,2652583.0
2020-05-28,30-39,2652137.0
2020-05-29,30-39,2651732.0
2020-05-30,30-39,2651370.0
2020-05-31,30-39,2651024.0
2020-06-01,30-39,2650581.0
2020-06-02,30-39,2650018.0
2020-06-03,30-39,2649333.0
2020-06-04,30-39,2648586.0
2020-06-05,30-39,2647827.0
2020-06-06,30-39,2647059.0
2020-06-07,30-39,2646280.0
2020-06-08,30-39,2645540.0
2020-06-09,30-39,2644844.0
2020-06-10,30-39,2644190.0
2020-06-11,30-39,2643519.0
2020-06-12,30-39,2642778.0
2020-06-13,30-39,2641963.0
2020-06-14,30-39,2641098.0
2020-06-15,30-39,2640267.0
2020-06-16,30-39,2639491.0
2020-06-17,30-39,2638774.0
2020-06-18,30-39,2638036.0
2020-06-19,30-39,2637205.0
2020-06-20,30-39,2636273.0
2020-06-21,30-39,2635269.0
2020-06-22,30-39,2634282.0
2020-06-23,30-39,2633329.0
2020-06-24,30-39,2632401.0
2020-06-25,30-39,2631488.0
2020-06-26,30-39,2630583.0
2020-06-27,30-39,2629684.0
2020-06-28,30-39,2628725.0
2020-06-29,30-39,2627328.0
2020-06-30,30-39,2625424.0
2020-07-01,30-39,2623015.0
2020-07-02,30-39,2620591.0
2020-07-03,30-39,2618646.0
2020-07-04,30-39,2617178.0
2020-07-05,30-39,2616192.0
2020-07-06,30-39,2615412.0
2020-07-07,30-39,2614579.0
2020-07-08,30-39,2613696.0
2020-07-09,30-39,2612753.0
2020-07-10,30-39,2611781.0
2020-07-11,30-39,2610908.0
2020-07-12,30-39,2610148.0
2020-07-13,30-39,2609501.0
2020-07-14,30-39,2608943.0
2020-07-15,30-39,2608336.0
2020-07-16,30-39,2607654.0
2020-07-17,30-39,2606896.0
2020-07-18,30-39,2606135.0
2020-07-19,30-39,2605442.0
2020-07-20,30-39,2604815.0
2020-07-21,30-39,2604255.0
2020-07-22,30-39,2603747.0
2020-07-23,30-39,2603229.0
2020-07-24,30-39,2602691.0
2020-07-25,30-39,2602128.0
2020-07-26,30-39,2601550.0
2020-07-27,30-39,2601013.0
2020-07-28,30-39,2600525.0
2020-07-29,30-39,2600092.0
2020-07-30,30-39,2599686.0
2020-07-31,30-39,2599293.0
2020-08-01,30-39,2598911.0
2020-08-02,30-39,2598540.0
2020-08-03,30-39,2598183.0
2020-08-04,30-39,2597835.0
2020-08-05,30-39,2597485.0
2020-08-06,30-39,2597131.0
2020-08-07,30-39,2596778.0
2020-08-08,30-39,2596424.0
2020-08-09,30-39,2596069.0
2020-08-10,30-39,2595719.0
2020-08-11,30-39,2595380.0
2020-08-12,30-39,2595052.0
2020-08-13,30-39,2594731.0
2020-08-14,30-39,2594414.0
2020-08-15,30-39,2594102.0
2020-08-16,30-39,2593793.0
2020-08-17,30-39,2593457.0
2020-08-18,30-39,2593095.0
2020-08-19,30-39,2592703.0
2020-08-20,30-39,2592299.0
2020-08-21,30-39,2591893.0
2020-08-22,30-39,2591488.0
2020-08-23,30-39,2591082.0
2020-08-24,30-39,2590682.0
2020-08-25,30-39,2590288.0
2020-08-26,30-39,2589903.0
2020-08-27,30-39,2589530.0
2020-08-28,30-39,2589180.0
2020-08-29,30-39,2588849.0
2020-08-30,30-39,2588533.0
2020-08-31,30-39,2588228.0
2020-09-01,30-39,2587925.0
2020-09-02,30-39,2587630.0
2020-09-03,30-39,2587332.0
2020-09-04,30-39,2587020.0
2020-09-05,30-39,2586695.0
2020-09-06,30-39,2586357.0
2020-09-07,30-39,2586030.0
2020-09-08,30-39,2585718.0
2020-09-09,30-39,2585418.0
2020-09-10,30-39,2585119.0
2020-09-11,30-39,2584804.0
2020-09-12,30-39,2584476.0
2020-09-13,30-39,2584134.0
2020-09-14,30-39,2583796.0
2020-09-15,30-39,2583463.0
2020-09-16,30-39,2583137.0
2020-09-17,30-39,2582807.0
2020-09-18,30-39,2582473.0
2020-09-19,30-39,2582127.0
2020-09-20,30-39,2581780.0
2020-09-21,30-39,2581449.0
2020-09-22,30-39,2581138.0
2020-09-23,30-39,2580851.0
2020-09-24,30-39,2580556.0
2020-09-25,30-39,2580231.0
2020-09-26,30-39,2579876.0
2020-09-27,30-39,2579499.0
2020-09-28,30-39,2579147.0
2020-09-29,30-39,2578825.0
2020-09-30,30-39,2578539.0
2020-10-01,30-39,2578272.0
2020-10-02,30-39,2578015.0
2020-10-03,30-39,2577764.0
2020-10-04,30-39,2577518.0
2020-10-05,30-39,2577257.0
2020-10-06,30-39,2576974.0
2020-10-07,30-39,2576669.0
2020-10-08,30-39,2576342.0
2020-10-09,30-39,2575997.0
2020-10-10,30-39,2575635.0
2020-10-11,30-39,2575264.0
2020-10-12,30-39,2574950.0
2020-10-13,30-39,2574708.0
2020-10-14,30-39,2574536.0
2020-10-15,30-39,2574432.0
2020-10-16,30-39,2574374.0
2020-10-17,30-39,2574240.0
2020-10-18,30-39,2574008.0
2020-10-19,30-39,2573676.0
2020-10-20,30-39,2573246.0
2020-10-21,30-39,2572716.0
2020-10-22,30-39,2572183.0
2020-10-23,30-39,2571743.0
2020-10-24,30-39,2571395.0
2020-10-25,30-39,2571127.0
2020-10-26,30-39,2570880.0
2020-10-27,30-39,2570642.0
2020-10-28,30-39,2570414.0
2020-10-29,30-39,2570173.0
2020-10-30,30-39,2569907.0
2020-10-31,30-39,2569610.0
2020-11-01,30-39,2569291.0
2020-11-02,30-39,2568983.0
2020-11-03,30-39,2568689.0
2020-11-04,30-39,2568412.0
2020-11-05,30-39,2568148.0
2020-11-06,30-39,2567886.0
2020-11-07,30-39,2567622.0
2020-11-08,30-39,2567357.0
2020-11-09,30-39,2567101.0
2020-11-10,30-39,2566864.0
2020-11-11,30-39,2566645.0
2020-11-12,30-39,2566427.0
2020-11-13,30-39,2566187.0
2020-11-14,30-39,2565926.0
2020-11-15,30-39,2565649.0
2020-11-16,30-39,2565393.0
2020-11-17,30-39,2565165.0
2020-11-18,30-39,2564962.0
2020-11-19,30-39,2564765.0
2020-11-20,30-39,2564540.0
2020-11-21,30-39,2564291.0
2020-11-22,30-39,2564022.0
2020-11-23,30-39,2563768.0
2020-11-24,30-39,2563531.0
2020-11-25,30-39,2563313.0
2020-11-26,30-39,2563099.0
2020-11-27,30-39,2562866.0
2020-11-28,30-39,2562618.0
2020-11-29,30-39,2562355.0
2020-11-30,30-39,2562102.0
2020-12-01,30-39,2561858.0
2020-12-02,30-39,2561627.0
2020-12-03,30-39,2561397.0
2020-12-04,30-39,2561156.0
2020-12-05,30-39,2560904.0
2020-12-06,30-39,2560645.0
2020-12-07,30-39,2560395.0
2020-12-08,30-39,2560157.0
2020-12-09,30-39,2559928.0
2020-12-10,30-39,2559688.0
2020-12-11,30-39,2559413.0
2020-12-12,30-39,2559103.0
2020-12-13,30-39,2558769.0
2020-12-14,30-39,2558451.0
2020-12-15,30-39,2558159.0
2020-12-16,30-39,2557895.0
2020-12-17,30-39,2557635.0
2020-12-18,30-39,2557358.0
2020-12-19,30-39,2557066.0
2020-12-20,30-39,2556759.0
2020-12-21,30-39,2556467.0
2020-12-22,30-39,2556197.0
2020-12-23,30-39,2555948.0
2020-12-24,30-39,2555688.0
2020-12-25,30-39,2555390.0
2020-12-26,30-39,2555049.0
2020-12-27,30-39,2554675.0
2020-12-28,30-39,2554305.0
2020-12-29,30-39,2553942.0
2020-12-30,30-39,2553593.0
2020-12-31,30-39,2553246.0
2021-01-01,30-39,2552897.0
2021-01-02,30-39,2552549.0
2021-01-03,30-39,2552198.0
2021-01-04,30-39,2551830.0
2021-01-05,30-39,2551445.0
2021-01-06,30-39,2551039.0
2021-01-07,30-39,2550645.0
2021-01-08,30-39,2550284.0
2021-01-09,30-39,2549956.0
2021-01-10,30-39,2549649.0
2021-01-11,30-39,2549279.0
2021-01-12,30-39,2548841.0
2021-01-13,30-39,2548329.0
2021-01-14,30-39,2547803.0
2021-01-15,30-39,2547327.0
2021-01-16,30-39,2546893.0
2021-01-17,30-39,2546497.0
2021-01-18,30-39,2546050.0
2021-01-19,30-39,2545535.0
2021-01-20,30-39,2544954.0
2021-01-21,30-39,2544324.0
2021-01-22,30-39,2543663.0
2021-01-23,30-39,2542968.0
2021-01-24,30-39,2542245.0
2021-01-25,30-39,2541534.0
2021-01-26,30-39,2540839.0
2021-01-27,30-39,2540001.0
2021-01-28,30-39,2538552.0
2021-01-29,30-39,2537439.0
2021-01-30,30-39,2536691.0
2021-01-31,30-39,2535926.0
2021-02-01,30-39,2535156.0
2021-02-02,30-39,2534387.0
2021-02-03,30-39,2533618.0
2021-02-04,30-39,2532850.0
2021-02-05,30-39,2532082.0
2021-02-06,30-39,2531313.0
2021-02-07,30-39,2530546.0
2021-02-08,30-39,2529550.0
2021-02-09,30-39,2528723.0
2021-02-10,30-39,2528000.0
2021-02-11,30-39,2527289.0
2021-02-12,30-39,2526552.0
2021-02-13,30-39,2525797.0
2021-02-14,30-39,2525025.0
2021-02-15,30-39,2524300.0
2021-02-16,30-39,2523631.0
2021-02-17,30-39,2523021.0
2021-02-18,30-39,2522112.0
2021-02-19,30-39,2521384.0
2021-02-20,30-39,2520738.0
2021-02-21,30-39,2520068.0
2021-02-22,30-39,2517780.0
2021-02-23,30-39,2514438.0
2021-02-24,30-39,2512682.0
2021-02-25,30-39,2511705.0
2021-02-26,30-39,2511060.0
2021-02-27,30-39,2510424.0
2021-02-28,30-39,2509783.0
2021-03-01,30-39,2509170.0
2021-03-02,30-39,2508592.0
2021-03-03,30-39,2508045.0
2021-03-04,30-39,2507499.0
2021-03-05,30-39,2506920.0
2021-03-06,30-39,2506311.0
2021-03-07,30-39,2505675.0
2021-03-08,30-39,2505014.0
2021-03-09,30-39,2504329.0
2021-03-10,30-39,2503609.0
2021-03-11,30-39,2502875.0
2021-03-12,30-39,2502125.0
2021-03-13,30-39,2501373.0
2021-03-14,30-39,2500598.0
2021-03-15,30-39,2499723.0
2021-03-16,30-39,2497202.0
2021-03-17,30-39,2483001.0
2021-03-18,30-39,2471367.0
2021-03-19,30-39,2461373.0
2021-03-20,30-39,2459550.0
2021-03-21,30-39,2458490.0
2021-03-22,30-39,2451370.0
2021-03-23,30-39,2443550.0
2021-03-24,30-39,2435351.0
2021-03-25,30-39,2427185.0
2021-03-26,30-39,2419919.0
2021-03-27,30-39,2417881.0
2021-03-28,30-39,2416714.0
2021-03-29,30-39,2409730.0
2021-03-30,30-39,2402031.0
2021-03-31,30-39,2394966.0
2021-04-01,30-39,2388480.0
2021-04-02,30-39,2382883.0
2021-04-03,30-39,2381232.0
2021-04-04,30-39,2379899.0
2021-04-05,30-39,2375216.0
2021-04-06,30-39,2370812.0
2021-04-07,30-39,2367837.0
2021-04-08,30-39,2365204.0
2021-04-09,30-39,2361998.0
2021-04-10,30-39,2360536.0
2021-04-11,30-39,2359126.0
2021-04-12,30-39,2355393.0
2021-04-13,30-39,2345771.0
2021-04-14,30-39,2333273.0
2021-04-15,30-39,2324059.0
2021-04-16,30-39,2322562.0
2021-04-17,30-39,2321201.0
2021-04-18,30-39,2319873.0
2021-04-19,30-39,2314017.0
2021-04-20,30-39,2309866.0
2021-04-21,30-39,2306025.0
2021-04-22,30-39,2302074.0
2021-04-23,30-39,2298321.0
2021-04-24,30-39,2296693.0
2021-04-25,30-39,2295305.0
2021-04-26,30-39,2290233.0
2021-04-27,30-39,2283887.0
2021-04-28,30-39,2268536.0
2021-04-29,30-39,2253110.0
2021-04-30,30-39,2243674.0
2021-05-01,30-39,2241272.0
2021-05-02,30-39,2239713.0
2021-05-03,30-39,2227813.0
2021-05-04,30-39,2214822.0
2021-05-05,30-39,2206142.0
2021-05-06,30-39,2195770.0
2021-05-07,30-39,2186931.0
2021-05-08,30-39,2184908.0
2021-05-09,30-39,2183597.0
2021-05-10,30-39,2176130.0
2021-05-11,30-39,2169105.0
2021-05-12,30-39,2162234.0
2021-05-13,30-39,2155888.0
2021-05-14,30-39,2152831.0
2021-05-15,30-39,2151607.0
2021-05-16,30-39,2150511.0
2021-05-17,30-39,2145725.0
2021-05-18,30-39,2140865.0
2021-05-19,30-39,2135990.0
2021-05-20,30-39,2131000.0
2021-05-21,30-39,2126518.0
2021-05-22,30-39,2125072.0
2021-05-23,30-39,2124035.0
2021-05-24,30-39,2119950.0
2021-05-25,30-39,2115100.0
2021-05-26,30-39,2110748.0
2021-05-27,30-39,2106706.0
2021-05-28,30-39,2102842.0
2021-05-29,30-39,2101721.0
2021-05-30,30-39,2100584.0
2021-05-31,30-39,2097236.0
2021-06-01,30-39,2093839.0
2021-06-02,30-39,2090831.0
2021-06-03,30-39,2087836.0
2021-06-04,30-39,2086595.0
2021-06-05,30-39,2085245.0
2021-06-06,30-39,2084127.0
2021-06-07,30-39,2081209.0
2021-06-08,30-39,2078119.0
2021-06-09,30-39,2075377.0
2021-06-10,30-39,2072808.0
2021-06-11,30-39,2070201.0
2021-06-12,30-39,2068692.0
2021-06-13,30-39,2067348.0
2021-06-14,30-39,2064765.0
2021-06-15,30-39,2062090.0
2021-06-16,30-39,2059728.0
2021-06-17,30-39,2057442.0
2021-06-18,30-39,2055147.0
2021-06-19,30-39,2053640.0
2021-06-20,30-39,2052295.0
2021-06-21,30-39,2049621.0
2021-06-22,30-39,2046723.0
2021-06-23,30-39,2043873.0
2021-06-24,30-39,2041057.0
2021-06-25,30-39,2037881.0
2021-06-26,30-39,2036396.0
2021-06-27,30-39,2035154.0
2021-06-28,30-39,2014665.0
2021-06-29,30-39,1988643.0
2021-06-30,30-39,1963731.0
2021-07-01,30-39,1940241.0
2021-07-02,30-39,1931825.0
2021-07-03,30-39,1927356.0
2021-07-04,30-39,1926005.0
2021-07-05,30-39,1922695.0
2021-07-06,30-39,1881698.0
2021-07-07,30-39,1848409.0
2021-07-08,30-39,1819520.0
2021-07-09,30-39,1796352.0
2021-07-10,30-39,1789679.0
2021-07-11,30-39,1788320.0
2021-07-12,30-39,1787052.0
2021-07-13,30-39,1757856.0
2021-07-14,30-39,1739153.0
2021-07-15,30-39,1727146.0
2021-07-16,30-39,1717386.0
2021-07-17,30-39,1713826.0
2021-07-18,30-39,1712889.0
2021-07-19,30-39,1696246.0
2021-07-20,30-39,1683969.0
2021-07-21,30-39,1671947.0
2021-07-22,30-39,1661744.0
2021-07-23,30-39,1651688.0
2021-07-24,30-39,1648425.0
2021-07-25,30-39,1647700.0
2021-07-26,30-39,1634613.0
2021-07-27,30-39,1625195.0
2021-07-28,30-39,1617809.0
2021-07-29,30-39,1610547.0
2021-07-30,30-39,1610025.0
2021-07-31,30-39,1608525.0
2021-08-01,30-39,1608160.0
2021-08-02,30-39,1601639.0
2021-08-03,30-39,1595995.0
2021-08-04,30-39,1591617.0
2021-08-05,30-39,1589027.0
2021-08-06,30-39,1585687.0
2021-08-07,30-39,1584705.0
2021-08-08,30-39,1584392.0
2021-08-09,30-39,1581469.0
2021-08-10,30-39,1578786.0
2021-08-11,30-39,1576965.0
2021-08-12,30-39,1573871.0
2021-08-13,30-39,1571177.0
2021-08-14,30-39,1570356.0
2021-08-15,30-39,1570142.0
2021-08-16,30-39,1567824.0
2021-08-17,30-39,1565289.0
2021-08-18,30-39,1561264.0
2021-08-19,30-39,1558464.0
2021-08-20,30-39,1556321.0
2021-08-21,30-39,1556088.0
2021-08-22,30-39,1555919.0
2021-08-23,30-39,1553918.0
2021-08-24,30-39,1552182.0
2021-08-25,30-39,1547613.0
2021-08-26,30-39,1543928.0
2021-08-27,30-39,1541325.0
2021-08-28,30-39,1541116.0
2021-08-29,30-39,1540959.0
2021-08-30,30-39,1538718.0
2021-08-31,30-39,1536229.0
2021-09-01,30-39,1533530.0
2021-09-02,30-39,1531536.0
2021-09-03,30-39,1529540.0
2021-09-04,30-39,1529307.0
2021-09-05,30-39,1529187.0
2021-09-06,30-39,1526640.0
2021-09-07,30-39,1524708.0
2021-09-08,30-39,1523385.0
2021-09-09,30-39,1521310.0
2021-09-10,30-39,1519657.0
2021-09-11,30-39,1519480.0
2021-09-12,30-39,1519369.0
2021-09-13,30-39,1510713.0
2021-09-14,30-39,1500468.0
2021-09-15,30-39,1498282.0
2021-09-16,30-39,1496747.0
2021-09-17,30-39,1495669.0
2021-09-18,30-39,1495536.0
2021-09-19,30-39,1495450.0
2021-09-20,30-39,1488753.0
2021-09-21,30-39,1481754.0
2021-09-22,30-39,1480395.0
2021-09-23,30-39,1479380.0
2021-09-24,30-39,1478537.0
2021-09-25,30-39,1478412.0
2021-09-26,30-39,1478330.0
2021-09-27,30-39,1473899.0
2021-09-28,30-39,1469537.0
2021-09-29,30-39,1467863.0
2021-09-30,30-39,1466991.0
2021-10-01,30-39,1466894.0
2021-10-02,30-39,1466804.0
2021-10-03,30-39,1466717.0
2021-10-04,30-39,1464155.0
2021-10-05,30-39,1461439.0
2021-10-06,30-39,1459440.0
2021-10-07,30-39,1458134.0
2021-10-08,30-39,1457092.0
2021-10-09,30-39,1456928.0
2021-10-10,30-39,1456791.0
2021-10-11,30-39,1454785.0
2021-10-12,30-39,1452516.0
2021-10-13,30-39,1451166.0
2021-10-14,30-39,1450091.0
2021-10-15,30-39,1449180.0
2021-10-16,30-39,1449010.0
2021-10-17,30-39,1448871.0
2021-10-18,30-39,1447015.0
2021-10-19,30-39,1445083.0
2021-10-20,30-39,1444128.0
2021-10-21,30-39,1443298.0
2021-10-22,30-39,1442564.0
2021-10-23,30-39,1442363.0
2021-10-24,30-39,1442182.0
2021-10-25,30-39,1441978.0
2021-10-26,30-39,1440137.0
2021-10-27,30-39,1438836.0
2021-10-28,30-39,1437710.0
2021-10-29,30-39,1436850.0
2021-10-30,30-39,1436567.0
2021-10-31,30-39,1436287.0
2021-11-01,30-39,1435000.0
2021-11-02,30-39,1433588.0
2021-11-03,30-39,1432425.0
2021-11-04,30-39,1431233.0
2021-11-05,30-39,1430157.0
2021-11-06,30-39,1429842.0
2021-11-07,30-39,1429540.0
2021-11-08,30-39,1428042.0
2021-11-09,30-39,1426481.0
2021-11-10,30-39,1424967.0
2021-11-11,30-39,1423376.0
2021-11-12,30-39,1421896.0
2021-11-13,30-39,1421471.0
2021-11-14,30-39,1421120.0
2021-11-15,30-39,1420770.0
2021-11-16,30-39,1418906.0
2021-11-17,30-39,1417227.0
2021-11-18,30-39,1415729.0
2021-11-19,30-39,1414254.0
2021-11-20,30-39,1413750.0
2021-11-21,30-39,1413311.0
2021-11-22,30-39,1411949.0
2021-11-23,30-39,1410316.0
2021-11-24,30-39,1408751.0
2021-11-25,30-39,1407295.0
2021-11-26,30-39,1405920.0
2021-11-27,30-39,1405375.0
2021-11-28,30-39,1404939.0
2021-11-29,30-39,1403328.0
2021-11-30,30-39,1401802.0
2021-12-01,30-39,1400460.0
2021-12-02,30-39,1399155.0
2021-12-03,30-39,1397939.0
2021-12-04,30-39,1397484.0
2021-12-05,30-39,1397110.0
2021-12-06,30-39,1395767.0
2021-12-07,30-39,1394388.0
2021-12-08,30-39,1393031.0
2021-12-09,30-39,1391757.0
2021-12-10,30-39,1390555.0
2021-12-11,30-39,1390118.0
2021-12-12,30-39,1389836.0
2021-12-13,30-39,1388913.0
2021-12-14,30-39,1387701.0
2021-12-15,30-39,1386561.0
2021-12-16,30-39,1385455.0
2021-12-17,30-39,1384390.0
2021-12-18,30-39,1384061.0
2021-12-19,30-39,1383840.0
2021-12-20,30-39,1382657.0
2021-12-21,30-39,1381519.0
2021-12-22,30-39,1381335.0
2021-12-23,30-39,1380134.0
2021-12-24,30-39,1379140.0
2021-12-25,30-39,1378845.0
2021-12-26,30-39,1378658.0
2021-12-27,30-39,1377453.0
2021-12-28,30-39,1376371.0
2021-12-29,30-39,1375408.0
2021-12-30,30-39,1374550.0
2021-12-31,30-39,1373779.0
2022-01-01,30-39,1373550.0
2022-01-02,30-39,1373399.0
2022-01-03,30-39,1372557.0
2022-01-04,30-39,1371707.0
2022-01-05,30-39,1370949.0
