Fecha,<=19,20-29,30-39,40-49,50-59,60-69,70-79,>=80
2020-04-28,3044702.0,3119022.0,2657171.0,2391521.0,1857187.0,1045848.0,4988073.0,567701.0
2020-04-29,3044613.0,3118901.0,2657076.0,2391442.0,1857146.0,1045813.0,4988037.0,567682.0
2020-04-30,3044522.0,3118787.0,2656973.0,2391350.0,1857105.0,1045780.0,4987986.0,567664.0
2020-05-01,3044415.0,3118681.0,2656875.0,2391282.0,1857050.0,1045747.0,4987950.0,567634.0
2020-05-02,3044332.0,3118558.0,2656799.0,2391212.0,1857014.0,1045712.0,4987900.0,567610.0
2020-05-03,3044263.0,3118474.0,2656726.0,2391163.0,1856990.0,1045690.0,4987864.0,567578.0
2020-05-04,3044175.0,3118387.0,2656672.0,2391110.0,1856959.0,1045669.0,4987838.0,567555.0
2020-05-05,3044082.0,3118305.0,2656622.0,2391061.0,1856923.0,1045651.0,4987779.0,567541.0
2020-05-06,3043990.0,3118203.0,2656549.0,2390987.0,1856879.0,1045628.0,4987725.0,567509.0
2020-05-07,3043879.0,3118091.0,2656455.0,2390907.0,1856825.0,1045600.0,4987677.0,567481.0
2020-05-08,3043783.0,3118000.0,2656386.0,2390846.0,1856787.0,1045580.0,4987635.0,567462.0
2020-05-09,3043666.0,3117859.0,2656285.0,2390759.0,1856745.0,1045549.0,4987574.0,567423.0
2020-05-10,3043558.0,3117755.0,2656219.0,2390675.0,1856700.0,1045515.0,4987508.0,567383.0
2020-05-11,3043460.0,3117663.0,2656142.0,2390624.0,1856653.0,1045493.0,4987462.0,567355.0
2020-05-12,3043321.0,3117514.0,2656034.0,2390538.0,1856597.0,1045443.0,4987396.0,567309.0
2020-05-13,3043168.0,3117334.0,2655916.0,2390430.0,1856541.0,1045397.0,4987329.0,567256.0
2020-05-14,3042996.0,3117130.0,2655783.0,2390303.0,1856475.0,1045354.0,4987257.0,567215.0
2020-05-15,3042732.0,3116866.0,2655584.0,2390130.0,1856384.0,1045308.0,4987145.0,567177.0
2020-05-16,3042391.0,3116555.0,2655334.0,2389920.0,1856252.0,1045246.0,4987001.0,567121.0
2020-05-17,3042142.0,3116294.0,2655146.0,2389744.0,1856140.0,1045180.0,4986895.0,567068.0
2020-05-18,3041934.0,3116050.0,2654988.0,2389587.0,1856048.0,1045100.0,4986797.0,567004.0
2020-05-19,3041688.0,3115768.0,2654800.0,2389416.0,1855947.0,1045039.0,4986669.0,566944.0
2020-05-20,3041410.0,3115452.0,2654575.0,2389231.0,1855819.0,1044979.0,4986528.0,566873.0
2020-05-21,3041104.0,3115101.0,2654308.0,2389015.0,1855663.0,1044886.0,4986394.0,566812.0
2020-05-22,3040798.0,3114755.0,2654039.0,2388804.0,1855500.0,1044803.0,4986265.0,566739.0
2020-05-23,3040512.0,3114445.0,2653814.0,2388618.0,1855363.0,1044714.0,4986138.0,566654.0
2020-05-24,3040237.0,3114155.0,2653619.0,2388444.0,1855228.0,1044625.0,4986011.0,566572.0
2020-05-25,3039890.0,3113770.0,2653360.0,2388214.0,1855087.0,1044522.0,4985839.0,566482.0
2020-05-26,3039458.0,3113269.0,2653014.0,2387910.0,1854901.0,1044407.0,4985619.0,566376.0
2020-05-27,3038942.0,3112659.0,2652583.0,2387526.0,1854679.0,1044270.0,4985348.0,566259.0
2020-05-28,3038405.0,3112034.0,2652137.0,2387133.0,1854455.0,1044129.0,4985068.0,566141.0
2020-05-29,3037912.0,3111490.0,2651732.0,2386773.0,1854241.0,1043980.0,4984817.0,566032.0
2020-05-30,3037462.0,3111025.0,2651370.0,2386454.0,1854030.0,1043851.0,4984596.0,565925.0
2020-05-31,3037038.0,3110607.0,2651024.0,2386161.0,1853824.0,1043727.0,4984394.0,565819.0
2020-06-01,3036493.0,3110028.0,2650581.0,2385760.0,1853559.0,1043560.0,4984155.0,565704.0
2020-06-02,3035803.0,3109249.0,2650018.0,2385234.0,1853245.0,1043369.0,4983867.0,565572.0
2020-06-03,3034970.0,3108276.0,2649333.0,2384584.0,1852864.0,1043147.0,4983531.0,565411.0
2020-06-04,3034077.0,3107219.0,2648586.0,2383893.0,1852462.0,1042926.0,4983177.0,565250.0
2020-06-05,3033212.0,3106196.0,2647827.0,2383216.0,1852071.0,1042695.0,4982835.0,565077.0
2020-06-06,3032372.0,3105204.0,2647059.0,2382563.0,1851683.0,1042475.0,4982504.0,564907.0
2020-06-07,3031552.0,3104243.0,2646280.0,2381938.0,1851325.0,1042261.0,4982182.0,564730.0
2020-06-08,3030726.0,3103294.0,2645540.0,2381302.0,1850958.0,1042048.0,4981864.0,564544.0
2020-06-09,3029887.0,3102348.0,2644844.0,2380657.0,1850570.0,1041809.0,4981546.0,564345.0
2020-06-10,3029034.0,3101408.0,2644190.0,2380014.0,1850157.0,1041560.0,4981229.0,564165.0
2020-06-11,3028145.0,3100449.0,2643519.0,2379344.0,1849720.0,1041298.0,4980907.0,563960.0
2020-06-12,3027190.0,3099431.0,2642778.0,2378616.0,1849259.0,1041025.0,4980576.0,563761.0
2020-06-13,3026175.0,3098359.0,2641963.0,2377842.0,1848775.0,1040727.0,4980236.0,563531.0
2020-06-14,3025117.0,3097246.0,2641098.0,2377032.0,1848280.0,1040398.0,4979887.0,563318.0
2020-06-15,3024132.0,3096168.0,2640267.0,2376262.0,1847781.0,1040111.0,4979548.0,563100.0
2020-06-16,3023238.0,3095144.0,2639491.0,2375544.0,1847328.0,1039836.0,4979223.0,562895.0
2020-06-17,3022434.0,3094167.0,2638774.0,2374882.0,1846918.0,1039572.0,4978912.0,562709.0
2020-06-18,3021621.0,3093160.0,2638036.0,2374203.0,1846502.0,1039334.0,4978610.0,562538.0
2020-06-19,3020694.0,3092035.0,2637205.0,2373427.0,1846029.0,1039071.0,4978313.0,562348.0
2020-06-20,3019655.0,3090803.0,2636273.0,2372566.0,1845524.0,1038776.0,4978025.0,562155.0
2020-06-21,3018515.0,3089478.0,2635270.0,2371623.0,1844967.0,1038469.0,4977740.0,561931.0
2020-06-22,3017349.0,3088169.0,2634283.0,2370693.0,1844406.0,1038158.0,4977433.0,561686.0
2020-06-23,3016171.0,3086887.0,2633330.0,2369774.0,1843830.0,1037851.0,4977102.0,561439.0
2020-06-24,3014979.0,3085630.0,2632402.0,2368886.0,1843245.0,1037533.0,4976746.0,561179.0
2020-06-25,3013826.0,3084408.0,2631489.0,2367992.0,1842673.0,1037219.0,4976401.0,560923.0
2020-06-26,3012755.0,3083223.0,2630584.0,2367074.0,1842114.0,1036909.0,4976101.0,560676.0
2020-06-27,3011767.0,3082077.0,2629685.0,2366140.0,1841575.0,1036598.0,4975849.0,560457.0
2020-06-28,3010757.0,3080876.0,2628726.0,2365121.0,1841008.0,1036285.0,4975595.0,560238.0
2020-06-29,3009086.0,3079078.0,2627329.0,2363725.0,1840230.0,1035867.0,4975060.0,559965.0
2020-06-30,3006647.0,3076590.0,2625425.0,2361897.0,1839207.0,1035337.0,4974194.0,559617.0
2020-07-01,3003440.0,3073415.0,2623016.0,2359647.0,1837937.0,1034699.0,4972999.0,559177.0
2020-07-02,3000189.0,3070213.0,2620592.0,2357395.0,1836664.0,1034049.0,4971765.0,558728.0
2020-07-03,2997621.0,3067651.0,2618647.0,2355568.0,1835623.0,1033520.0,4970784.0,558359.0
2020-07-04,2995732.0,3065727.0,2617179.0,2354185.0,1834822.0,1033110.0,4970055.0,558074.0
2020-07-05,2994525.0,3064448.0,2616193.0,2353237.0,1834254.0,1032833.0,4969578.0,557856.0
2020-07-06,2993621.0,3063450.0,2615413.0,2352486.0,1833793.0,1032603.0,4969204.0,557660.0
2020-07-07,2992643.0,3062382.0,2614580.0,2351698.0,1833310.0,1032348.0,4968785.0,557460.0
2020-07-08,2991593.0,3061240.0,2613697.0,2350869.0,1832797.0,1032082.0,4968321.0,557265.0
2020-07-09,2990468.0,3060025.0,2612754.0,2350005.0,1832273.0,1031805.0,4967813.0,557070.0
2020-07-10,2989298.0,3058765.0,2611782.0,2349119.0,1831741.0,1031528.0,4967274.0,556867.0
2020-07-11,2988245.0,3057620.0,2610909.0,2348318.0,1831251.0,1031270.0,4966796.0,556677.0
2020-07-12,2987342.0,3056618.0,2610149.0,2347612.0,1830806.0,1031032.0,4966394.0,556515.0
2020-07-13,2986586.0,3055757.0,2609502.0,2347005.0,1830416.0,1030809.0,4966070.0,556354.0
2020-07-14,2985946.0,3055014.0,2608944.0,2346473.0,1830070.0,1030619.0,4965804.0,556213.0
2020-07-15,2985240.0,3054227.0,2608337.0,2345882.0,1829698.0,1030407.0,4965499.0,556085.0
2020-07-16,2984436.0,3053368.0,2607655.0,2345218.0,1829286.0,1030186.0,4965134.0,555932.0
2020-07-17,2983535.0,3052441.0,2606897.0,2344474.0,1828834.0,1029958.0,4964712.0,555778.0
2020-07-18,2982631.0,3051510.0,2606136.0,2343729.0,1828386.0,1029731.0,4964278.0,555619.0
2020-07-19,2981817.0,3050645.0,2605443.0,2343059.0,1827971.0,1029514.0,4963875.0,555460.0
2020-07-20,2981093.0,3049846.0,2604816.0,2342464.0,1827590.0,1029310.0,4963504.0,555298.0
2020-07-21,2980458.0,3049111.0,2604256.0,2341941.0,1827236.0,1029100.0,4963165.0,555135.0
2020-07-22,2979897.0,3048431.0,2603748.0,2341481.0,1826915.0,1028900.0,4962851.0,554992.0
2020-07-23,2979305.0,3047744.0,2603230.0,2341010.0,1826592.0,1028718.0,4962524.0,554844.0
2020-07-24,2978667.0,3047038.0,2602692.0,2340512.0,1826254.0,1028530.0,4962177.0,554687.0
2020-07-25,2977982.0,3046312.0,2602129.0,2340002.0,1825906.0,1028348.0,4961809.0,554545.0
2020-07-26,2977263.0,3045581.0,2601551.0,2339475.0,1825560.0,1028184.0,4961430.0,554399.0
2020-07-27,2976596.0,3044916.0,2601014.0,2338989.0,1825240.0,1028010.0,4961075.0,554255.0
2020-07-28,2975996.0,3044328.0,2600526.0,2338549.0,1824959.0,1027861.0,4960754.0,554131.0
2020-07-29,2975460.0,3043817.0,2600093.0,2338157.0,1824711.0,1027713.0,4960465.0,554002.0
2020-07-30,2974967.0,3043345.0,2599687.0,2337791.0,1824474.0,1027573.0,4960201.0,553904.0
2020-07-31,2974491.0,3042877.0,2599294.0,2337427.0,1824242.0,1027430.0,4959956.0,553793.0
2020-08-01,2974032.0,3042410.0,2598912.0,2337071.0,1824002.0,1027284.0,4959729.0,553673.0
2020-08-02,2973592.0,3041947.0,2598541.0,2336724.0,1823762.0,1027146.0,4959519.0,553570.0
2020-08-03,2973170.0,3041487.0,2598184.0,2336378.0,1823528.0,1027004.0,4959328.0,553468.0
2020-08-04,2972764.0,3041030.0,2597836.0,2336032.0,1823288.0,1026854.0,4959150.0,553376.0
2020-08-05,2972351.0,3040571.0,2597486.0,2335686.0,1823049.0,1026718.0,4958964.0,553274.0
2020-08-06,2971929.0,3040112.0,2597132.0,2335344.0,1822815.0,1026578.0,4958763.0,553170.0
2020-08-07,2971500.0,3039653.0,2596779.0,2334998.0,1822586.0,1026438.0,4958549.0,553058.0
2020-08-08,2971061.0,3039192.0,2596425.0,2334657.0,1822369.0,1026305.0,4958322.0,552949.0
2020-08-09,2970619.0,3038733.0,2596070.0,2334308.0,1822165.0,1026175.0,4958085.0,552831.0
2020-08-10,2970199.0,3038292.0,2595720.0,2333970.0,1821959.0,1026046.0,4957861.0,552732.0
2020-08-11,2969808.0,3037878.0,2595381.0,2333645.0,1821750.0,1025919.0,4957655.0,552633.0
2020-08-12,2969444.0,3037487.0,2595053.0,2333327.0,1821545.0,1025797.0,4957465.0,552535.0
2020-08-13,2969094.0,3037108.0,2594732.0,2333009.0,1821341.0,1025678.0,4957281.0,552453.0
2020-08-14,2968744.0,3036729.0,2594415.0,2332692.0,1821127.0,1025546.0,4957090.0,552372.0
2020-08-15,2968393.0,3036350.0,2594103.0,2332367.0,1820919.0,1025430.0,4956894.0,552289.0
2020-08-16,2968035.0,3035968.0,2593794.0,2332041.0,1820718.0,1025311.0,4956686.0,552199.0
2020-08-17,2967623.0,3035547.0,2593458.0,2331711.0,1820502.0,1025192.0,4956437.0,552117.0
2020-08-18,2967151.0,3035084.0,2593096.0,2331380.0,1820289.0,1025077.0,4956140.0,552029.0
2020-08-19,2966618.0,3034577.0,2592704.0,2331048.0,1820070.0,1024952.0,4955797.0,551946.0
2020-08-20,2966059.0,3034047.0,2592300.0,2330704.0,1819844.0,1024823.0,4955433.0,551862.0
2020-08-21,2965508.0,3033510.0,2591894.0,2330336.0,1819616.0,1024686.0,4955077.0,551759.0
2020-08-22,2964965.0,3032971.0,2591489.0,2329943.0,1819379.0,1024553.0,4954727.0,551661.0
2020-08-23,2964432.0,3032432.0,2591083.0,2329528.0,1819148.0,1024408.0,4954384.0,551563.0
2020-08-24,2963922.0,3031908.0,2590683.0,2329129.0,1818922.0,1024267.0,4954054.0,551460.0
2020-08-25,2963440.0,3031410.0,2590289.0,2328759.0,1818704.0,1024134.0,4953737.0,551367.0
2020-08-26,2962983.0,3030940.0,2589904.0,2328412.0,1818498.0,1024008.0,4953434.0,551280.0
2020-08-27,2962540.0,3030487.0,2589531.0,2328085.0,1818295.0,1023879.0,4953139.0,551195.0
2020-08-28,2962097.0,3030047.0,2589181.0,2327766.0,1818085.0,1023751.0,4952844.0,551109.0
2020-08-29,2961653.0,3029621.0,2588850.0,2327463.0,1817870.0,1023623.0,4952550.0,551015.0
2020-08-30,2961212.0,3029209.0,2588534.0,2327166.0,1817654.0,1023493.0,4952260.0,550925.0
2020-08-31,2960796.0,3028810.0,2588229.0,2326874.0,1817438.0,1023367.0,4951986.0,550833.0
2020-09-01,2960410.0,3028424.0,2587926.0,2326591.0,1817243.0,1023252.0,4951734.0,550752.0
2020-09-02,2960054.0,3028051.0,2587631.0,2326311.0,1817058.0,1023156.0,4951502.0,550681.0
2020-09-03,2959690.0,3027669.0,2587333.0,2326028.0,1816864.0,1023054.0,4951266.0,550609.0
2020-09-04,2959282.0,3027255.0,2587021.0,2325726.0,1816657.0,1022949.0,4950998.0,550533.0
2020-09-05,2958830.0,3026811.0,2586696.0,2325408.0,1816438.0,1022832.0,4950698.0,550444.0
2020-09-06,2958341.0,3026342.0,2586358.0,2325074.0,1816207.0,1022708.0,4950375.0,550357.0
2020-09-07,2957862.0,3025888.0,2586031.0,2324746.0,1815996.0,1022584.0,4950061.0,550268.0
2020-09-08,2957402.0,3025454.0,2585719.0,2324432.0,1815797.0,1022458.0,4949763.0,550183.0
2020-09-09,2956959.0,3025044.0,2585419.0,2324129.0,1815620.0,1022348.0,4949482.0,550087.0
2020-09-10,2956521.0,3024635.0,2585120.0,2323823.0,1815438.0,1022238.0,4949204.0,549987.0
2020-09-11,2956076.0,3024207.0,2584805.0,2323509.0,1815241.0,1022129.0,4948920.0,549884.0
2020-09-12,2955624.0,3023761.0,2584477.0,2323181.0,1815029.0,1022014.0,4948629.0,549794.0
2020-09-13,2955166.0,3023300.0,2584135.0,2322846.0,1814795.0,1021895.0,4948332.0,549700.0
2020-09-14,2954712.0,3022851.0,2583797.0,2322523.0,1814573.0,1021772.0,4948044.0,549608.0
2020-09-15,2954262.0,3022419.0,2583464.0,2322219.0,1814367.0,1021657.0,4947765.0,549527.0
2020-09-16,2953818.0,3022000.0,2583138.0,2321937.0,1814178.0,1021546.0,4947498.0,549442.0
2020-09-17,2953371.0,3021580.0,2582808.0,2321648.0,1813994.0,1021439.0,4947226.0,549347.0
2020-09-18,2952911.0,3021137.0,2582474.0,2321335.0,1813784.0,1021311.0,4946937.0,549250.0
2020-09-19,2952437.0,3020671.0,2582128.0,2320996.0,1813562.0,1021169.0,4946630.0,549148.0
2020-09-20,2951958.0,3020190.0,2581781.0,2320638.0,1813326.0,1021015.0,4946309.0,549046.0
2020-09-21,2951502.0,3019739.0,2581450.0,2320302.0,1813105.0,1020871.0,4945997.0,548953.0
2020-09-22,2951073.0,3019325.0,2581139.0,2319990.0,1812914.0,1020748.0,4945699.0,548868.0
2020-09-23,2950672.0,3018948.0,2580852.0,2319703.0,1812744.0,1020629.0,4945414.0,548792.0
2020-09-24,2950271.0,3018571.0,2580557.0,2319425.0,1812573.0,1020518.0,4945131.0,548711.0
2020-09-25,2949842.0,3018149.0,2580232.0,2319126.0,1812374.0,1020410.0,4944840.0,548629.0
2020-09-26,2949385.0,3017685.0,2579877.0,2318810.0,1812165.0,1020295.0,4944541.0,548553.0
2020-09-27,2948908.0,3017188.0,2579500.0,2318478.0,1811940.0,1020182.0,4944235.0,548461.0
2020-09-28,2948451.0,3016721.0,2579148.0,2318154.0,1811725.0,1020076.0,4943933.0,548377.0
2020-09-29,2948023.0,3016296.0,2578826.0,2317841.0,1811519.0,1019960.0,4943636.0,548291.0
2020-09-30,2947622.0,3015910.0,2578540.0,2317550.0,1811324.0,1019848.0,4943347.0,548210.0
2020-10-01,2947246.0,3015553.0,2578273.0,2317278.0,1811143.0,1019745.0,4943066.0,548132.0
2020-10-02,2946887.0,3015213.0,2578016.0,2317019.0,1810964.0,1019640.0,4942798.0,548062.0
2020-10-03,2946545.0,3014892.0,2577765.0,2316777.0,1810796.0,1019535.0,4942542.0,547989.0
2020-10-04,2946216.0,3014582.0,2577519.0,2316542.0,1810632.0,1019440.0,4942296.0,547926.0
2020-10-05,2945874.0,3014249.0,2577258.0,2316289.0,1810463.0,1019339.0,4942042.0,547843.0
2020-10-06,2945515.0,3013887.0,2576975.0,2316018.0,1810281.0,1019232.0,4941779.0,547753.0
2020-10-07,2945138.0,3013496.0,2576670.0,2315725.0,1810087.0,1019122.0,4941507.0,547659.0
2020-10-08,2944730.0,3013078.0,2576343.0,2315412.0,1809877.0,1019020.0,4941213.0,547567.0
2020-10-09,2944276.0,3012633.0,2575998.0,2315079.0,1809667.0,1018904.0,4940890.0,547469.0
2020-10-10,2943776.0,3012163.0,2575636.0,2314730.0,1809446.0,1018783.0,4940537.0,547376.0
2020-10-11,2943249.0,3011682.0,2575265.0,2314372.0,1809229.0,1018657.0,4940167.0,547285.0
2020-10-12,2942804.0,3011277.0,2574951.0,2314069.0,1809040.0,1018548.0,4939857.0,547208.0
2020-10-13,2942460.0,3010961.0,2574709.0,2313834.0,1808892.0,1018464.0,4939621.0,547148.0
2020-10-14,2942214.0,3010735.0,2574537.0,2313663.0,1808782.0,1018398.0,4939458.0,547105.0
2020-10-15,2942071.0,3010601.0,2574433.0,2313562.0,1808709.0,1018352.0,4939368.0,547065.0
2020-10-16,2942001.0,3010529.0,2574375.0,2313509.0,1808660.0,1018330.0,4939328.0,547038.0
2020-10-17,2941829.0,3010361.0,2574241.0,2313380.0,1808569.0,1018278.0,4939201.0,546986.0
2020-10-18,2941527.0,3010068.0,2574009.0,2313163.0,1808416.0,1018199.0,4938965.0,546913.0
2020-10-19,2941096.0,3009648.0,2573677.0,2312851.0,1808202.0,1018084.0,4938619.0,546808.0
2020-10-20,2940534.0,3009104.0,2573247.0,2312444.0,1807923.0,1017936.0,4938163.0,546681.0
2020-10-21,2939843.0,3008435.0,2572717.0,2311945.0,1807589.0,1017766.0,4937597.0,546527.0
2020-10-22,2939141.0,3007758.0,2572184.0,2311438.0,1807257.0,1017593.0,4937030.0,546373.0
2020-10-23,2938549.0,3007193.0,2571744.0,2311021.0,1806983.0,1017433.0,4936568.0,546258.0
2020-10-24,2938065.0,3006739.0,2571396.0,2310694.0,1806763.0,1017298.0,4936213.0,546181.0
2020-10-25,2937679.0,3006384.0,2571128.0,2310443.0,1806598.0,1017187.0,4935952.0,546130.0
2020-10-26,2937328.0,3006060.0,2570881.0,2310208.0,1806445.0,1017089.0,4935712.0,546077.0
2020-10-27,2937001.0,3005753.0,2570643.0,2309981.0,1806303.0,1017006.0,4935483.0,546021.0
2020-10-28,2936698.0,3005465.0,2570415.0,2309756.0,1806176.0,1016918.0,4935263.0,545960.0
2020-10-29,2936391.0,3005167.0,2570174.0,2309526.0,1806047.0,1016838.0,4935038.0,545888.0
2020-10-30,2936052.0,3004832.0,2569908.0,2309282.0,1805891.0,1016743.0,4934792.0,545822.0
2020-10-31,2935682.0,3004458.0,2569611.0,2309023.0,1805717.0,1016629.0,4934526.0,545745.0
2020-11-01,2935285.0,3004053.0,2569292.0,2308748.0,1805521.0,1016505.0,4934242.0,545664.0
2020-11-02,2934900.0,3003659.0,2568984.0,2308470.0,1805328.0,1016387.0,4933966.0,545584.0
2020-11-03,2934533.0,3003286.0,2568690.0,2308205.0,1805144.0,1016279.0,4933700.0,545507.0
2020-11-04,2934185.0,3002932.0,2568413.0,2307942.0,1804960.0,1016189.0,4933446.0,545441.0
2020-11-05,2933850.0,3002594.0,2568149.0,2307685.0,1804789.0,1016097.0,4933200.0,545376.0
2020-11-06,2933504.0,3002251.0,2567887.0,2307431.0,1804617.0,1016013.0,4932954.0,545311.0
2020-11-07,2933146.0,3001902.0,2567623.0,2307188.0,1804451.0,1015921.0,4932707.0,545244.0
2020-11-08,2932774.0,3001545.0,2567358.0,2306953.0,1804288.0,1015830.0,4932458.0,545189.0
2020-11-09,2932407.0,3001195.0,2567102.0,2306727.0,1804135.0,1015743.0,4932215.0,545132.0
2020-11-10,2932061.0,3000870.0,2566865.0,2306507.0,1803994.0,1015667.0,4931988.0,545080.0
2020-11-11,2931737.0,3000569.0,2566646.0,2306293.0,1803871.0,1015590.0,4931780.0,545033.0
2020-11-12,2931419.0,3000269.0,2566428.0,2306077.0,1803741.0,1015517.0,4931568.0,544978.0
2020-11-13,2931090.0,2999948.0,2566188.0,2305841.0,1803592.0,1015426.0,4931330.0,544911.0
2020-11-14,2930750.0,2999607.0,2565927.0,2305594.0,1803426.0,1015331.0,4931065.0,544838.0
2020-11-15,2930403.0,2999247.0,2565650.0,2305330.0,1803243.0,1015215.0,4930781.0,544755.0
2020-11-16,2930069.0,2998901.0,2565394.0,2305083.0,1803072.0,1015111.0,4930517.0,544679.0
2020-11-17,2929751.0,2998574.0,2565166.0,2304854.0,1802918.0,1015022.0,4930282.0,544610.0
2020-11-18,2929448.0,2998265.0,2564963.0,2304646.0,1802774.0,1014933.0,4930075.0,544548.0
2020-11-19,2929142.0,2997958.0,2564766.0,2304438.0,1802636.0,1014844.0,4929871.0,544487.0
2020-11-20,2928815.0,2997634.0,2564541.0,2304208.0,1802481.0,1014757.0,4929648.0,544420.0
2020-11-21,2928468.0,2997294.0,2564292.0,2303959.0,1802316.0,1014677.0,4929406.0,544356.0
2020-11-22,2928103.0,2996942.0,2564023.0,2303695.0,1802137.0,1014586.0,4929148.0,544288.0
2020-11-23,2927745.0,2996602.0,2563769.0,2303450.0,1801960.0,1014504.0,4928901.0,544212.0
2020-11-24,2927397.0,2996286.0,2563532.0,2303225.0,1801802.0,1014420.0,4928669.0,544144.0
2020-11-25,2927060.0,2995989.0,2563314.0,2303020.0,1801655.0,1014344.0,4928453.0,544087.0
2020-11-26,2926727.0,2995689.0,2563100.0,2302813.0,1801506.0,1014263.0,4928232.0,544021.0
2020-11-27,2926389.0,2995363.0,2562867.0,2302586.0,1801347.0,1014171.0,4927993.0,543952.0
